gene,pvalue,padj,logFC
LOC101901738,0.680321224,0.99569125,-4.24E-07
LOC101888116,0.388752521,0.99569125,6.42E-07
LOC101888293,0.201737506,0.99569125,-3.45E-06
LOC101888466,0.140484327,0.99569125,-4.30E-06
LOC109611909,0.517710584,0.99569125,-1.50E-06
LOC101888634,0.44953658,0.99569125,2.17E-06
LOC101891865,0.408532881,0.99569125,4.99E-07
LOC101888990,0.006600023,0.87891909,1.97E-05
LOC101889630,0.678149625,0.99569125,-1.50E-06
LOC101889799,0.808509647,0.99569125,-3.07E-06
LOC101889970,0.658172675,0.99569125,-1.49E-06
LOC101890304,0.790040952,0.99569125,1.27E-06
LOC101890476,0.851890699,0.99569125,-4.03E-06
LOC101891218,0.532728403,0.99569125,-8.87E-07
LOC101891393,0.990288349,0.999973094,-2.66E-08
LOC101891697,0.448026884,0.99569125,3.62E-06
LOC101892553,0.773036444,0.99569125,-7.91E-07
LOC101892040,0.84286575,0.99569125,6.42E-07
LOC101892214,0.598565509,0.99569125,3.02E-06
LOC101892381,0.916610418,0.999855404,-6.23E-08
LOC109611910,0.338685401,0.99569125,-6.03E-07
LOC109611911,0.882193038,0.997763859,5.10E-07
LOC101892722,0.901896372,0.99850759,-6.09E-07
LOC101892896,0.564249624,0.99569125,-3.14E-05
LOC101893348,0.933419471,0.999855404,2.89E-06
LOC101893187,0.62749239,0.99569125,-2.93E-06
LOC101893517,0.074344878,0.99569125,-4.55E-05
LOC101894144,0.219734469,0.99569125,-4.22E-06
LOC101894316,0.562469513,0.99569125,5.60E-06
LOC101894481,0.792119702,0.99569125,-1.01E-06
LOC101894642,0.571433726,0.99569125,4.64E-06
LOC101894803,0.316441399,0.99569125,3.89E-06
LOC101897617,0.809004546,0.99569125,8.89E-07
LOC101895418,0.378037277,0.99569125,-3.22E-06
LOC101895597,0.284502932,0.99569125,3.48E-06
LOC101897793,0.886766353,0.997763859,-5.33E-07
LOC101896810,0.655695903,0.99569125,2.48E-07
LOC101896981,0.59355325,0.99569125,2.48E-06
LOC101897157,0.254609063,0.99569125,1.07E-05
LOC101897448,0.553800044,0.99569125,-8.93E-05
LOC101898595,0.613269152,0.99569125,1.87E-07
LOC101897958,0.07846082,0.99569125,7.36E-06
LOC101898126,0.226824147,0.99569125,-3.23E-06
LOC101898304,0.105994398,0.99569125,-5.38E-06
LOC105261552,0.205840445,0.99569125,-9.20E-07
LOC101898771,0.797044192,0.99569125,5.00E-07
LOC101899115,0.128386932,0.99569125,-2.21E-06
LOC101898940,0.092283011,0.99569125,-2.30E-06
LOC101899287,0.165574736,0.99569125,-2.17E-06
LOC101899576,0.390255403,0.99569125,-1.14E-05
LOC101899736,0.654584741,0.99569125,2.41E-06
LOC101900015,0.405020964,0.99569125,-0.000113924
LOC101900309,0.404046058,0.99569125,-8.06E-07
LOC101900476,0.975962035,0.999973094,-1.49E-07
LOC101900831,0.585509654,0.99569125,-8.87E-07
LOC101900652,0.435364563,0.99569125,-4.37E-06
LOC101889115,0.652786597,0.99569125,-3.57E-07
LOC101889295,0.686371268,0.99569125,2.00E-07
LOC101901004,0.585735394,0.99569125,-5.88E-07
LOC101901621,0.752551564,0.99569125,-1.98E-06
LOC101887273,0.040421266,0.99569125,7.71E-06
LOC101888935,0.093771747,0.99569125,-2.46E-06
LOC101889631,0.582723731,0.99569125,5.78E-06
LOC101889800,0.323150092,0.99569125,-1.31E-06
LOC101889971,0.233191169,0.99569125,3.70E-07
LOC101890242,0.286983098,0.99569125,4.96E-06
LOC101890416,0.720573826,0.99569125,-1.70E-07
LOC101891572,0.684429776,0.99569125,1.49E-06
LOC109611919,0.271471957,0.99569125,2.32E-06
LOC109611918,0.005561231,0.836813999,6.25E-06
LOC101890585,0.081592942,0.99569125,3.55E-06
LOC101890756,0.575390535,0.99569125,1.40E-05
LOC101890930,0.289325724,0.99569125,-4.16E-06
LOC101891916,0.193620058,0.99569125,3.16E-06
LOC101891219,0.263207503,0.99569125,-7.16E-07
LOC101891394,0.066307481,0.99569125,-4.42E-06
LOC101892264,0.84061575,0.99569125,-3.48E-06
LOC101892433,0.548840779,0.99569125,1.10E-06
LOC101893576,0.50192006,0.99569125,6.22E-06
LOC101892777,0.494351937,0.99569125,1.04E-06
LOC101892605,0.9358919,0.999855404,1.07E-07
LOC101893744,0.445117195,0.99569125,1.60E-06
LOC101893912,0.610126549,0.99569125,5.47E-07
LOC101894086,0.822210852,0.99569125,-1.25E-06
LOC101894255,0.711808058,0.99569125,-3.98E-07
LOC101894419,0.293704933,0.99569125,1.39E-06
LOC101894581,0.363788599,0.99569125,2.95E-06
LOC101893130,0.566381423,0.99569125,-0.000737443
LOC101893300,0.786028564,0.99569125,-1.08E-05
LOC101895069,0.083591564,0.99569125,-7.53E-06
LOC101896508,0.699751813,0.99569125,-4.13E-07
LOC101896690,0.557276803,0.99569125,-2.35E-06
LOC101895649,0.387012158,0.99569125,-5.23E-06
LOC101897038,0.751316384,0.99569125,-5.15E-07
LOC101895824,0.495896922,0.99569125,9.90E-07
LOC101896160,0.497355556,0.99569125,5.83E-06
LOC101896001,0.310127646,0.99569125,2.82E-05
LOC101897563,0.265388701,0.99569125,-7.48E-07
LOC101897736,0.595166305,0.99569125,2.60E-06
LOC105261555,0.431051774,0.99569125,4.47E-06
LOC101896331,0.628091862,0.99569125,8.94E-07
LOC101898250,0.586676503,0.99569125,-5.89E-07
LOC101898421,0.005438438,0.836813999,6.15E-06
LOC101898596,0.896157578,0.99850759,-1.82E-06
LOC101898873,0.437934303,0.99569125,1.32E-05
LOC101899223,0.956697026,0.999855404,1.41E-07
LOC101899055,0.390445399,0.99569125,-1.62E-06
LOC101899404,0.359381096,0.99569125,-2.06E-06
LOC101899673,0.828645467,0.99569125,9.76E-06
LOC101900537,0.700430767,0.99569125,-4.55E-07
LOC101900016,0.271055016,0.99569125,7.92E-06
LOC109611606,0.44495641,0.99569125,1.52E-05
LOC101900188,0.54425756,0.99569125,4.25E-06
LOC101900713,0.678932057,0.99569125,-9.18E-06
LOC101900891,0.145934392,0.99569125,5.57E-06
LOC101901180,0.398104569,0.99569125,4.27E-07
LOC109611922,0.131577862,0.99569125,-4.63E-06
LOC101887274,0.766483797,0.99569125,-1.56E-05
LOC101888635,0.752465929,0.99569125,9.81E-07
LOC101887560,0.337994431,0.99569125,1.08E-06
LOC101887728,0.76902161,0.99569125,-5.75E-06
LOC101887892,0.922712565,0.999855404,-4.05E-07
LOC101888060,0.993711141,0.999973094,1.27E-06
LOC101888243,0.149505949,0.99569125,-5.37E-06
LOC101888813,0.573610745,0.99569125,4.18E-07
LOC101888991,0.465570916,0.99569125,2.40E-06
LOC101889854,0.892579134,0.99850759,-4.73E-07
LOC101889681,0.002323703,0.603580264,-1.415312876
LOC101889521,0.02894869,0.99569125,-2.13E-06
LOC101889346,0.002034798,0.567085526,-3.09E-06
LOC101889169,0.008270529,0.927907444,-2.69E-06
LOC101890529,0.414756379,0.99569125,-1.24E-06
LOC101890135,0.822108697,0.99569125,2.04E-06
LOC101893410,0.815751237,0.99569125,-2.77E-07
LOC101890701,0.494862873,0.99569125,6.66E-07
LOC101890875,0.22170808,0.99569125,-2.79E-07
LOC101894582,0.900537647,0.99850759,-1.03E-07
LOC101891045,0.744143329,0.99569125,1.90E-07
LOC101891339,0.189273528,0.99569125,5.68E-06
LOC101894907,0.612859872,0.99569125,-1.77E-06
LOC101891518,0.929670711,0.999855404,3.53E-06
LOC101891797,0.945606559,0.999855404,-3.84E-07
LOC101891971,0.789554654,0.99569125,-3.95E-06
LOC101892144,0.282825602,0.99569125,-1.90E-05
LOC101892606,0.425063797,0.99569125,-6.12E-06
LOC101895070,0.383920677,0.99569125,-1.75E-06
LOC101893244,0.913712538,0.99967947,9.26E-07
LOC101893068,0.117659319,0.99569125,-1.85E-06
LOC101895536,0.382268197,0.99569125,1.39E-06
LOC101895243,0.117200062,0.99569125,-6.41E-06
LOC105261558,0.186790966,0.99569125,-7.01E-06
LOC101895886,0.894448955,0.99850759,-1.16E-05
LOC101896629,0.617259003,0.99569125,-3.43E-05
LOC101896811,0.50198851,0.99569125,2.79E-06
LOC101896982,0.579126393,0.99569125,-3.67E-06
LOC101897158,0.203948829,0.99569125,6.64E-06
LOC101897335,0.790806674,0.99569125,-4.36E-07
LOC101897737,0.850643027,0.99569125,1.08E-06
LOC101899116,0.670540262,0.99569125,-2.52E-07
LOC101897904,0.979977983,0.999973094,3.58E-06
LOC101898071,0.251228767,0.99569125,5.18E-06
LOC101898251,0.325434466,0.99569125,3.86E-06
LOC101899288,0.637469019,0.99569125,7.48E-07
LOC105261559,0.821848132,0.99569125,1.36E-06
LOC101898422,0.528797281,0.99569125,-1.52E-05
LOC101898597,0.905883795,0.99850759,2.55E-07
LOC101898772,0.435789818,0.99569125,-5.64E-06
LOC101900714,0.392234306,0.99569125,1.90E-06
LOC101899464,0.596547896,0.99569125,-3.66E-07
LOC101899962,0.633244651,0.99569125,-7.04E-05
LOC101900255,0.422853855,0.99569125,2.85E-06
LOC101900422,0.130854355,0.99569125,-5.72E-06
LOC101887275,0.892382285,0.99850759,8.32E-08
LOC101900892,0.788285144,0.99569125,-5.41E-07
LOC101901074,0.829564521,0.99569125,-5.72E-07
LOC101901243,0.694314024,0.99569125,-1.70E-06
LOC101901407,0.157616258,0.99569125,4.98E-06
LOC101901570,0.942637682,0.999855404,8.47E-07
LOC101887441,0.137737363,0.99569125,-8.90E-06
LOC101887617,0.500407423,0.99569125,-2.01E-06
LOC101889347,0.344206451,0.99569125,-7.15E-07
LOC101887783,0.456790088,0.99569125,1.84E-06
LOC101887947,0.63012595,0.99569125,-1.75E-06
LOC101888117,0.361350343,0.99569125,5.32E-07
LOC101888636,0.633290295,0.99569125,-1.57E-05
LOC101888814,0.230724802,0.99569125,6.17E-06
LOC101888992,0.384137657,0.99569125,-9.34E-07
LOC101889682,0.734551809,0.99569125,-2.32E-07
LOC101889170,0.96331181,0.999855404,5.63E-07
LOC101889855,0.545129907,0.99569125,7.88E-07
LOC101890023,0.591479106,0.99569125,1.65E-06
LOC101890185,0.096242329,0.99569125,-8.64E-06
LOC101890644,0.332888269,0.99569125,-4.02E-06
LOC101891046,0.967336354,0.999855404,3.22E-06
LOC101891448,0.592113332,0.99569125,-1.58E-06
LOC101893578,0.141569983,0.99569125,4.49E-06
LOC101891745,0.176860253,0.99569125,-2.57E-06
LOC101893914,0.265417097,0.99569125,-1.13E-06
LOC101891917,0.59054793,0.99569125,-2.64E-06
LOC101892215,0.892176783,0.99850759,1.05E-06
LOC101894088,0.613012254,0.99569125,5.07E-06
LOC101892607,0.648937592,0.99569125,0.00016408
LOC101892779,0.150362596,0.99569125,-3.23E-06
LOC101892953,0.621442733,0.99569125,2.49E-05
LOC101894908,0.184755615,0.99569125,-2.78E-06
LOC101894421,0.152964857,0.99569125,-3.54E-06
LOC101895071,0.38156106,0.99569125,-1.10E-06
LOC101895419,0.401656488,0.99569125,-7.64E-07
LOC105261563,0.402441972,0.99569125,-5.30E-07
LOC101895598,0.673735388,0.99569125,-5.98E-07
LOC101895771,0.790514758,0.99569125,-2.72E-07
LOC101895948,0.990964249,0.999973094,-7.93E-08
LOC101896115,0.010420117,0.99569125,-3.39E-06
LOC101896449,0.058018177,0.99569125,-2.86E-06
LOC101896630,0.503497512,0.99569125,1.48E-06
LOC101896812,0.033652945,0.99569125,4.25E-06
LOC101896983,0.851142978,0.99569125,1.37E-06
LOC101897336,0.416926496,0.99569125,-2.94E-06
LOC101897159,0.702482106,0.99569125,-2.28E-06
LOC101897503,0.080886833,0.99569125,3.45E-06
LOC101897676,0.21004623,0.99569125,4.39E-06
LOC101897847,0.945046567,0.999855404,1.78E-06
LOC101898127,0.665882995,0.99569125,3.88E-06
LOC101898773,0.124801413,0.99569125,1.06E-05
LOC101898941,0.080460269,0.99569125,-2.80E-06
LOC101899117,0.563219282,0.99569125,5.80E-07
LOC101899289,0.066893356,0.99569125,-1.08E-05
LOC101899789,0.64372587,0.99569125,3.41E-06
LOC101899963,0.445244552,0.99569125,-3.83E-06
LOC101900135,0.722663551,0.99569125,-5.50E-07
LOC101900310,0.855674864,0.99569125,5.54E-07
LOC101900832,0.039886006,0.99569125,-5.49E-06
LOC101900477,0.897613988,0.99850759,-2.47E-08
LOC101900653,0.931956507,0.999855404,-2.85E-07
LOC101901005,0.13685275,0.99569125,4.07E-06
LOC101888581,0.03671221,0.99569125,-6.31E-06
LOC105261417,0.552387875,0.99569125,2.78E-07
LOC101901181,NA,NA,6.86E-07
LOC101889972,0.198210923,0.99569125,2.92E-07
LOC101901682,0.716703655,0.99569125,3.16E-06
LOC101887389,0.305815253,0.99569125,4.43E-06
LOC101887218,0.057530888,0.99569125,-1.83E-06
LOC109611939,0.106605462,0.99569125,-1.72E-06
LOC101887561,0.863702056,0.996822171,-2.78E-07
LOC101887893,0.881008782,0.997763859,2.86E-07
LOC101890305,0.570978266,0.99569125,-5.57E-07
LOC101888061,0.555690689,0.99569125,1.10E-06
LOC101888244,0.387244791,0.99569125,1.34E-06
LOC101888415,0.06407292,0.99569125,1.09E-05
LOC101890477,0.359093885,0.99569125,1.02E-06
LOC101890645,0.404280934,0.99569125,-1.77E-06
LOC109611945,0.160553273,0.99569125,2.53E-06
LOC101890994,0.154530543,0.99569125,4.12E-06
LOC101891798,0.119994254,0.99569125,-1.09E-06
LOC101891519,0.920757429,0.999855404,-4.74E-07
LOC101891972,0.368112388,0.99569125,6.54E-06
LOC101892145,0.650905276,0.99569125,4.18E-07
LOC105261574,0.933306175,0.999855404,1.02E-07
LOC105261575,0.436324206,0.99569125,1.26E-06
LOC101892312,0.086919734,0.99569125,8.40E-06
LOC101892480,0.873290376,0.99769391,-2.73E-07
LOC101892660,0.137600541,0.99569125,4.27E-06
LOC101892838,0.819076447,0.99569125,9.89E-07
LOC101893008,0.94733287,0.999855404,1.79E-07
LOC101893188,0.77397939,0.99569125,1.72E-05
LOC101897091,0.710454471,0.99569125,2.64E-07
LOC109611953,0.438979796,0.99569125,-3.63E-07
LOC101893685,0.735591427,0.99569125,-3.56E-07
LOC101893915,0.691280744,0.99569125,-2.25E-05
LOC101894089,0.302960009,0.99569125,5.20E-06
LOC101894258,0.443653702,0.99569125,6.81E-06
LOC101894422,0.630969852,0.99569125,-1.55E-06
LOC101897274,0.935988625,0.999855404,9.78E-08
LOC101897449,0.271411966,0.99569125,-3.16E-06
LOC101894584,0.698738937,0.99569125,-1.87E-06
LOC101894746,0.390130019,0.99569125,-1.36E-05
LOC101894909,0.407019831,0.99569125,2.58E-06
LOC101897618,0.700688496,0.99569125,-5.84E-07
LOC101897794,0.671332602,0.99569125,-4.33E-07
LOC101897959,0.683330749,0.99569125,-4.92E-07
LOC101895537,0.284807324,0.99569125,-5.40E-06
LOC101898305,0.517964278,0.99569125,-6.09E-07
LOC101895887,0.228131,0.99569125,1.77E-06
LOC101895712,0.333003507,0.99569125,6.63E-06
LOC101896055,0.96024985,0.999855404,-1.90E-06
LOC101896565,0.179580375,0.99569125,-1.36E-05
LOC101896747,0.287039493,0.99569125,-1.87E-07
LOC101898874,0.415306659,0.99569125,2.63E-06
LOC105261578,0.591258563,0.99569125,-4.87E-07
LOC101887618,0.499623814,0.99569125,-1.13E-06
LOC101887784,0.703642145,0.99569125,-1.27E-06
LOC101887948,0.75728005,0.99569125,-1.04E-06
LOC101899224,0.591259388,0.99569125,-1.59E-06
LOC101899056,0.077212544,0.99569125,1.29E-05
LOC101899405,0.968525355,0.999855404,7.16E-07
LOC101899577,0.740967086,0.99569125,6.36E-06
LOC101899964,0.755421296,0.99569125,-4.80E-06
LOC101888118,0.055078496,0.99569125,-2.17E-06
LOC101888294,0.626193886,0.99569125,2.65E-06
LOC101900136,0.528352736,0.99569125,2.17E-06
LOC101900478,0.454019045,0.99569125,4.87E-06
LOC101888467,0.568401205,0.99569125,8.13E-07
LOC101900654,0.680841137,0.99569125,-9.86E-07
LOC101888637,0.196153446,0.99569125,1.62E-06
LOC101888993,0.691542895,0.99569125,6.40E-07
LOC101900833,0.134771967,0.99569125,-8.63E-06
LOC101901006,0.294761899,0.99569125,-1.37E-05
LOC101889171,0.745531498,0.99569125,-1.00E-06
LOC101901299,0.415117704,0.99569125,-1.75E-06
LOC101901459,0.6367737,0.99569125,-1.19E-06
LOC101901740,0.950304575,0.999855404,-6.17E-07
LOC101889348,0.763776754,0.99569125,-7.62E-06
LOC101889523,0.766992896,0.99569125,1.13E-06
LOC101887276,0.318733835,0.99569125,-5.85E-06
LOC101887442,0.731198383,0.99569125,-5.19E-07
LOC101889683,0.796691886,0.99569125,4.86E-07
LOC101889856,0.277247237,0.99569125,5.67E-05
LOC101890306,0.340738537,0.99569125,-8.63E-07
LOC101890478,0.254882774,0.99569125,-3.10E-06
LOC101890024,0.965222958,0.999855404,1.42E-06
LOC105261579,0.0217856,0.99569125,4.40E-06
LOC101890995,0.289905142,0.99569125,6.09E-06
LOC101892382,0.787138139,0.99569125,-3.50E-07
LOC101892554,0.60241256,0.99569125,-4.51E-07
LOC101891170,0.971217896,0.999973094,-1.28E-06
LOC101892723,0.825903978,0.99569125,3.61E-07
LOC101892897,0.329228477,0.99569125,8.02E-07
LOC101891341,0.466825707,0.99569125,2.10E-06
LOC101893069,0.110135532,0.99569125,-1.46E-06
LOC101891629,0.010913841,0.99569125,6.59E-06
LOC101891799,0.866902628,0.997275656,-4.02E-07
LOC105261580,0.326771049,0.99569125,-4.86E-07
LOC101893747,0.87595233,0.997757351,2.04E-07
LOC101894259,0.560107662,0.99569125,-8.85E-07
LOC101892091,0.573900585,0.99569125,-1.72E-06
LOC101894747,0.987995725,0.999973094,1.55E-08
LOC101895299,0.008572773,0.935822406,-2.37E-06
LOC101896748,0.907665169,0.999198588,-2.79E-07
LOC101896116,0.606578964,0.99569125,-2.07E-06
LOC101895825,0.075724831,0.99569125,-3.56E-06
LOC101897092,0.820154618,0.99569125,1.44E-07
LOC101896278,0.08639688,0.99569125,-2.26E-06
LOC101896566,0.011047675,0.99569125,-3.90E-06
LOC101897275,0.814263526,0.99569125,-9.96E-07
LOC101897450,0.614277298,0.99569125,-1.06E-06
LOC101898646,0.092524397,0.99569125,-1.14E-06
LOC101898817,0.703208654,0.99569125,-1.11E-06
LOC101898993,0.974854812,0.999973094,6.53E-07
LOC101897619,0.481512525,0.99569125,7.07E-05
LOC101897795,0.924009687,0.999855404,-1.10E-07
LOC101899166,0.659980417,0.99569125,-2.90E-07
LOC101898129,0.902103329,0.99850759,-6.25E-08
LOC101899674,0.608168749,0.99569125,-1.06E-06
LOC101899849,0.517023115,0.99569125,-2.83E-07
LOC101900017,0.151781397,0.99569125,4.23E-05
LOC101900189,0.913825508,0.99967947,3.28E-07
LOC101900479,0.577644521,0.99569125,2.85E-06
LOC101900655,0.397071845,0.99569125,-3.83E-06
LOC105261445,0.612325631,0.99569125,-4.33E-06
LOC101900834,0.83413865,0.99569125,1.20E-06
LOC101901007,0.969076658,0.999855404,1.84E-07
LOC101901408,0.197563275,0.99569125,-2.38E-05
LOC105261581,0.226566083,0.99569125,1.88E-06
LOC101887219,0.716835279,0.99569125,-9.78E-07
LOC101887562,0.350297839,0.99569125,3.85E-06
LOC101888062,0.241562919,0.99569125,4.11E-06
LOC101888346,0.195011243,0.99569125,-6.48E-06
LOC101888519,0.480518432,0.99569125,-0.000108152
LOC101888696,0.185331842,0.99569125,-7.54E-06
LOC101888876,0.958232823,0.999855404,2.59E-07
LOC101889052,0.424165662,0.99569125,0.000141503
LOC101889229,0.81772979,0.99569125,-5.66E-06
LOC101889403,0.778620374,0.99569125,-5.72E-05
LOC105261583,0.343665409,0.99569125,-7.19E-07
LOC101890530,0.019519612,0.99569125,-1.70E-06
LOC101890702,0.384616985,0.99569125,-1.17E-06
LOC101891573,0.685883029,0.99569125,-9.13E-07
LOC101891746,0.106485408,0.99569125,-2.28E-06
LOC101890876,0.702348264,0.99569125,-8.05E-07
LOC101891220,0.812228311,0.99569125,-9.10E-08
LOC101891395,0.096419225,0.99569125,-2.72E-06
LOC101892092,0.221428277,0.99569125,7.47E-07
LOC101892383,0.481620099,0.99569125,1.74E-06
LOC101895300,0.965908269,0.999855404,1.00E-07
LOC101892780,0.848183907,0.99569125,-7.07E-07
LOC101892954,0.551512177,0.99569125,-3.53E-06
LOC101893131,0.743322644,0.99569125,2.07E-06
LOC101893850,0.749476019,0.99569125,4.00E-06
LOC101895651,0.646341326,0.99569125,-1.33E-06
LOC101893686,0.556075961,0.99569125,8.49E-07
LOC101893413,0.610588497,0.99569125,2.13E-06
LOC101895826,0.79383022,0.99569125,-8.99E-07
LOC101896002,0.71660042,0.99569125,-3.49E-07
LOC101894145,0.634119013,0.99569125,-8.06E-08
LOC101894317,0.507424439,0.99569125,2.79E-06
LOC101894697,0.442451241,0.99569125,2.43E-06
LOC101894855,0.550246059,0.99569125,5.79E-06
LOC101896161,0.885858508,0.997763859,-1.12E-08
LOC101896332,0.543674389,0.99569125,5.28E-07
LOC101896691,0.544125563,0.99569125,4.64E-06
LOC101896509,0.795085835,0.99569125,1.98E-06
LOC101897160,0.876451549,0.997757351,1.29E-06
LOC101901182,0.473915082,0.99569125,2.88E-06
LOC101896984,0.800084082,0.99569125,1.02E-06
LOC101897337,0.296709429,0.99569125,9.44E-06
LOC101901353,0.954573561,0.999855404,-5.44E-08
LOC101897960,0.542099321,0.99569125,-2.63E-06
LOC109611617,0.512941537,0.99569125,2.32E-06
LOC101901517,0.147906362,0.99569125,-3.03E-06
LOC101898130,0.504281057,0.99569125,2.11E-06
LOC101901683,0.521547229,0.99569125,-1.03E-05
LOC101898423,0.625365082,0.99569125,-7.06E-06
LOC101898774,0.53848793,0.99569125,3.89E-06
LOC101898598,0.362466447,0.99569125,2.96E-06
LOC101899167,0.624574671,0.99569125,-9.37E-06
LOC101899345,0.876255349,0.997757351,2.73E-06
LOC101899520,0.570948006,0.99569125,-1.76E-06
LOC101900656,0.679291186,0.99569125,-5.26E-07
LOC101900480,0.256960298,0.99569125,-1.48E-06
LOC101900312,0.392512582,0.99569125,-1.58E-06
LOC101900835,0.82503741,0.99569125,-1.98E-07
LOC101900137,0.664543378,0.99569125,-1.04E-06
LOC101899965,0.175503484,0.99569125,-6.16E-06
LOC101899790,0.624731197,0.99569125,-1.61E-06
LOC101887220,0.063323348,0.99569125,-2.33E-06
LOC101887563,0.187965607,0.99569125,-6.96E-06
LOC101887949,0.503232938,0.99569125,-1.83E-06
LOC105261588,0.96069552,0.999855404,6.05E-07
LOC105261589,0.009659374,0.985275143,1.47E-05
LOC101888119,0.007881088,0.924850687,6.04E-06
LOC101888295,0.355391975,0.99569125,-3.66E-06
LOC101888468,0.591032132,0.99569125,2.11E-06
LOC101888758,0.502062137,0.99569125,5.23E-06
LOC101888937,0.928554473,0.999855404,-2.24E-07
LOC101889633,0.715328519,0.99569125,6.43E-07
LOC101889117,0.623326311,0.99569125,-4.29E-06
LOC101889802,0.67880162,0.99569125,-8.05E-07
LOC101889973,0.438338398,0.99569125,-1.99E-06
LOC101890137,0.440632845,0.99569125,-5.39E-06
LOC101890307,0.175652848,0.99569125,-1.20E-05
