,gene_names,Ecoli_Gut_1,Ecoli_Gut_2,Ecoli_Gut_3,Control_Gut_1,Control_Gut_2,Control_Gut_3,Ecoli_Carcass_1,Ecoli_Carcass_2,Ecoli_Carcass_3,Control_Carcass_1,Control_Carcass_2,Control_Carcass_3
8170,LOC101889307,1,1,1,1,1,1,2,2,2,3,2,2
8171,LOC101888771,5,5,6,5,6,5,6,6,5,6,7,6
8172,LOC109612798,0,0,0,0,0,0,0,0,0,0,0,0
8173,LOC101890838,0,0,0,0,0,0,1,0,0,0,0,0
8174,LOC101889988,0,0,0,0,1,0,42,44,29,27,50,31
8175,LOC101890151,0,0,0,1,3,0,140,137,112,133,162,144
8176,LOC101890323,0,0,0,0,0,0,0,0,0,0,0,0
8177,LOC101891012,0,0,0,0,0,0,12,8,9,7,6,11
8178,LOC101891186,0,0,0,0,0,0,0,0,0,0,0,0
8179,LOC109612799,0,0,0,0,0,0,0,0,0,0,0,0
8180,LOC101890494,0,0,0,0,0,0,0,0,0,0,0,0
8181,LOC101890664,0,0,0,1,4,0,27,17,25,34,42,38
8182,LOC101891355,0,0,0,0,0,0,0,0,0,0,0,0
8183,LOC105261884,0,0,0,0,0,0,1,2,1,2,1,1
8184,LOC105261885,0,0,0,0,0,0,2,1,2,2,2,2
8185,LOC101891532,0,0,0,0,0,0,0,0,0,0,0,0
8186,LOC101891820,0,0,0,0,0,0,0,0,0,0,0,0
8187,LOC101891995,0,0,0,0,0,0,17,15,13,13,13,15
8188,LOC101892168,2,2,3,2,2,2,2,2,2,2,2,2
8189,LOC109612800,0,0,0,0,0,0,0,0,0,0,0,0
8190,LOC101892336,0,0,0,0,0,0,4,3,2,4,2,2
8191,LOC101892503,3,2,2,4,3,2,3,3,3,4,3,3
8192,LOC101892679,41,52,73,47,57,59,28,32,37,37,33,40
8193,LOC109612801,0,0,1,0,0,0,0,0,0,1,0,0
8194,LOC101892971,0,0,0,0,0,0,0,0,0,1,1,1
8195,LOC101893371,0,0,0,0,1,1,3,2,3,4,4,3
8196,LOC101893538,0,0,0,0,0,0,0,0,0,0,0,0
8197,LOC101893706,0,0,0,0,0,0,0,0,0,0,0,0
8198,LOC101893869,2,2,2,3,3,4,3,4,3,3,5,3
8199,LOC101894043,0,0,0,0,0,0,0,0,0,0,0,0
8200,LOC101894216,0,0,0,0,0,0,0,0,0,0,0,0
8201,LOC109612802,0,0,0,0,0,0,0,0,0,0,0,0
8202,LOC105261887,0,0,0,0,0,0,0,0,0,0,0,0
8203,LOC101894818,0,1,1,3,1,2,2,2,0,2,1,1
8204,LOC101894661,1,0,1,0,1,0,0,0,1,1,1,1
8205,LOC101894387,2,1,1,2,2,2,2,2,2,2,2,2
8206,LOC101896996,5,3,3,7,5,3,4,5,5,8,5,3
8207,LOC101894984,7,4,2,8,10,3,7,8,9,12,7,2
8208,LOC101895146,8,6,6,9,8,6,11,11,9,12,11,9
8209,LOC101895318,3,2,2,3,3,3,4,6,3,6,5,5
8210,LOC101895669,1,1,1,0,1,1,2,2,1,3,2,4
8211,LOC101895487,22,23,21,21,20,22,25,26,20,27,25,27
8212,LOC101895844,28,21,23,23,29,24,33,33,32,35,36,38
8213,LOC101896018,8,8,10,6,8,8,11,12,13,11,11,12
8214,LOC101896178,1,0,0,0,0,1,2,1,1,2,3,2
8215,LOC101897171,1,0,0,1,1,1,1,1,1,1,1,2
8216,LOC101896465,1,1,1,1,2,1,3,2,2,3,3,2
8217,LOC101896646,3,2,3,3,4,4,8,6,6,7,9,11
8218,LOC101896825,12,10,11,12,12,10,14,12,11,13,12,14
8219,LOC101897468,3,5,5,3,4,4,4,5,5,7,6,7
8220,LOC101897973,7,5,6,5,7,3,11,8,10,9,12,8
8221,LOC101898146,215,200,218,192,212,208,3,3,2,5,8,4
8222,LOC101898320,0,0,0,0,0,0,2,1,2,4,4,2
8223,LOC101897637,2,1,2,3,2,2,4,3,4,5,5,4
8224,LOC101898956,5,4,3,8,4,4,6,6,3,6,4,6
8225,LOC101898497,169,175,163,160,176,173,898,871,673,823,861,901
8226,LOC101898666,4,2,3,3,3,2,3,4,3,4,4,3
8227,LOC101899132,0,0,0,0,0,0,1,1,1,1,1,1
8228,LOC101899868,0,0,0,0,0,0,0,0,1,1,1,1
8229,LOC101900036,0,0,0,0,0,0,1,1,1,1,1,1
8230,LOC101900208,1,0,0,1,1,0,1,1,1,2,2,1
8231,LOC101899305,8,7,7,9,9,8,30,29,22,26,27,32
8232,LOC101900385,5,3,4,4,5,4,7,5,4,4,6,5
8233,LOC101899694,5,3,4,3,4,4,8,8,9,13,9,12
8234,LOC105261892,0,0,0,0,0,0,0,0,0,0,0,0
8235,LOC101900558,1,0,1,1,1,1,2,2,2,3,2,2
8236,LOC101900735,8,8,8,9,8,8,6,8,5,8,7,7
8237,LOC101900913,4,3,5,4,5,5,7,7,6,8,6,8
8238,LOC101901093,5,4,5,6,5,5,6,5,5,7,7,7
8239,LOC101901425,2,2,2,1,2,2,2,2,3,3,3,2
8240,LOC105261891,0,0,0,0,0,0,5,3,3,5,6,4
8241,LOC101901590,0,0,0,0,0,0,4,3,3,5,4,4
8242,LOC101901758,0,0,0,0,0,0,0,0,0,0,0,0
8243,LOC101887293,2,4,4,2,2,3,0,0,0,0,0,0
8244,LOC101887460,0,0,0,0,0,0,0,0,0,0,0,0
8245,LOC109612808,0,0,0,0,0,0,0,0,0,0,0,0
8246,LOC109612807,0,0,0,0,0,0,0,0,0,0,0,0
8247,LOC101887637,1,1,1,1,1,1,10,9,13,11,13,15
8248,LOC101888138,0,0,0,0,0,0,0,0,0,1,0,0
8249,LOC109612809,0,0,0,0,0,0,0,0,0,0,0,0
8250,LOC101888313,1,0,0,0,0,1,0,0,0,0,0,0
8251,LOC101888487,2,1,1,2,2,2,1,2,2,2,2,2
8252,LOC101888658,8,7,7,6,7,6,47,30,25,68,30,36
8253,LOC101888834,1,0,0,1,1,1,2,2,2,2,2,2
8254,LOC101889013,0,0,0,0,0,0,0,0,0,0,0,0
8255,LOC101889989,3,2,2,5,4,4,3,2,3,3,3,3
8256,LOC101890152,1,0,0,20,2,1,121,88,106,90,115,103
8257,LOC101890324,0,0,0,0,0,0,0,0,0,0,0,0
8258,LOC101889818,0,0,0,0,1,0,2,1,2,2,2,2
8259,LOC101890665,16,12,15,15,16,14,0,0,0,0,0,1
8260,LOC101891707,4,4,5,4,5,4,8,5,7,4,6,6
8261,LOC101891875,45,49,36,43,51,45,1,0,1,1,0,1
8262,LOC101890839,244,176,225,186,240,261,72,70,54,75,78,69
8263,LOC101892049,13,13,11,10,12,10,10,12,8,11,9,10
8264,LOC101891013,5,4,5,4,4,4,5,5,4,6,4,6
8265,LOC101891187,13,10,13,13,15,13,17,19,15,24,20,19
8266,LOC101891356,7,4,7,6,6,6,9,10,8,10,10,10
8267,LOC101892222,0,0,0,0,0,0,1,1,0,1,1,1
8268,LOC101891533,1950,2313,2011,1959,1919,1800,1898,2027,1946,2044,1851,2070
8269,LOC101892392,0,0,0,0,0,0,0,0,0,0,0,0
8270,LOC101893082,0,0,0,1,0,0,0,0,1,1,0,0
8271,LOC101893259,0,0,0,0,0,0,0,0,0,0,0,1
8272,LOC101893425,2,4,1,2,2,2,2,4,3,3,4,4
8273,LOC101892565,1,2,2,2,2,2,8,8,7,9,8,9
8274,LOC101892732,1,1,1,1,1,1,1,1,1,2,2,2
8275,LOC101892910,11,7,8,12,12,9,13,13,12,17,16,14
8276,LOC101893758,0,0,0,0,0,0,0,0,0,0,0,0
8277,LOC101893927,0,0,0,0,0,0,0,0,0,0,0,0
8278,LOC101894435,30,23,31,24,29,28,4,4,4,5,5,5
8279,LOC101895670,0,0,0,0,0,0,113,116,99,104,101,121
8280,LOC101894597,10,6,7,7,10,9,7,4,5,6,7,6
8281,LOC101894759,3,3,3,3,3,2,2,2,2,2,3,2
8282,LOC101895488,20,15,20,20,22,16,2,1,2,4,10,2
8283,LOC101895845,0,0,0,0,0,0,0,0,0,0,0,0
8284,LOC101896019,0,0,0,0,1,0,28,18,29,31,36,31
8285,LOC101897583,5,3,5,5,6,5,5,4,4,4,5,5
8286,LOC101897756,0,0,0,0,0,0,0,0,0,0,0,0
8287,LOC101897919,0,0,0,0,0,0,0,0,0,0,0,0
8288,LOC101899421,0,0,0,0,1,0,1,1,1,3,1,3
8289,LOC101898088,78,93,88,95,86,80,94,101,89,107,87,103
8290,LOC101898371,3,4,3,4,3,3,5,6,5,6,5,6
8291,LOC101898547,4,3,3,4,4,5,5,4,4,7,6,5
8292,LOC101898720,10,9,10,7,9,8,11,14,12,17,11,12
8293,LOC101898885,5,3,5,3,4,5,11,8,9,10,11,10
8294,LOC101899590,0,0,0,0,0,0,1,1,1,1,1,1
8295,LOC101899751,2,1,1,0,1,0,3,2,2,2,1,3
8296,LOC101899924,6,4,5,6,6,5,5,6,7,8,6,5
8297,LOC101899239,0,0,0,0,0,0,0,0,0,0,0,0
8298,LOC109612830,9,6,8,9,9,8,9,10,10,12,11,10
8299,LOC101899066,10,10,10,12,11,11,17,16,13,19,18,19
8300,LOC101900094,10,10,10,10,10,10,13,12,9,13,13,12
8301,LOC101900794,6,7,6,7,6,9,7,7,4,7,6,6
8302,LOC101901146,873,889,893,799,884,849,4790,4505,3486,4164,4383,4664
8303,LOC101901316,36,34,32,29,32,37,59,53,47,39,50,51
8304,LOC109612834,0,0,0,0,0,0,0,0,0,0,0,0
8305,LOC101901475,9,6,7,9,9,8,7,7,7,9,8,8
8306,LOC101888077,16,13,13,17,17,15,25,23,20,31,23,24
8307,LOC101887908,7,4,5,7,6,6,22,18,16,20,23,20
8308,LOC101888429,0,0,0,0,0,0,0,0,0,0,0,0
8309,LOC109612838,0,0,0,0,0,0,0,0,0,1,0,0
8310,LOC101887342,4,3,4,4,4,4,5,5,4,6,5,5
8311,LOC101887745,31,24,30,29,29,30,30,28,25,28,28,30
8312,LOC101889755,0,0,0,0,0,0,0,0,0,0,0,0
8313,LOC101888710,152,162,159,145,173,167,635,613,499,602,650,673
8314,LOC101888889,4,2,2,3,4,3,11,8,8,7,10,12
8315,LOC101889927,0,0,0,0,0,0,1,0,0,1,1,1
8316,LOC101889070,27,30,30,21,31,24,19,18,18,19,18,17
8317,LOC101889244,2,2,2,2,2,2,1,2,1,2,1,1
8318,LOC101889417,4,3,4,4,4,4,4,5,4,5,5,5
8319,LOC101890092,1,1,1,1,1,1,1,1,1,2,1,1
8320,LOC101890433,0,0,0,0,0,0,0,0,0,0,0,0
8321,LOC101890772,1,2,2,2,1,2,2,2,1,3,2,2
8322,LOC109612839,1,1,0,1,0,0,1,1,1,1,1,1
8323,LOC101889586,3,2,3,3,3,3,2,3,3,4,4,5
8324,LOC101890946,0,0,0,0,0,0,1,1,1,1,1,1
8325,LOC101892169,0,0,0,0,0,0,0,0,0,0,0,0
8326,LOC101891120,0,0,0,1,0,0,2,1,1,2,3,3
8327,LOC101892337,0,0,0,0,0,0,0,0,0,0,0,0
8328,LOC101892504,0,0,0,0,0,0,0,0,0,0,0,0
8329,LOC101892680,0,0,0,0,0,0,0,0,0,0,0,0
8330,LOC101892857,0,0,0,0,0,0,0,0,0,0,0,0
8331,LOC101893026,0,0,0,0,0,0,0,0,0,0,0,0
8332,LOC101893210,0,0,0,0,0,0,0,0,0,0,0,0
8333,LOC101893372,0,0,0,0,0,0,0,0,0,0,0,0
8334,LOC101891292,0,0,0,0,0,0,0,0,0,0,0,0
8335,LOC101891470,0,0,0,0,0,0,0,0,0,0,0,0
8336,LOC101893539,0,0,0,0,0,0,0,1,0,0,0,0
8337,LOC101891650,0,0,0,0,0,0,0,1,0,0,0,1
8338,LOC101891821,0,0,0,5,0,0,8,7,6,3,11,9
8339,LOC101893707,0,0,0,0,0,0,0,0,0,0,0,0
8340,LOC101893870,0,0,0,0,0,0,0,0,0,0,0,0
8341,LOC101894044,0,0,0,0,0,0,0,0,0,0,0,0
8342,LOC101894217,0,0,0,0,0,0,0,0,0,0,0,0
8343,LOC101891996,9,3,4,6,6,6,3,2,2,3,2,3
8344,LOC101894388,9,6,5,7,7,6,0,0,0,0,0,0
8345,LOC105261896,0,0,0,0,0,0,0,0,0,0,0,0
8346,LOC101894553,5,5,4,5,5,5,8,7,8,12,9,8
8347,LOC101894923,0,0,0,0,1,1,2,2,2,3,3,2
8348,LOC101895084,0,0,0,0,0,0,1,1,1,2,2,1
8349,LOC109612843,2,1,1,2,1,1,0,1,1,1,0,1
8350,LOC101895554,0,0,0,0,0,0,0,0,0,0,0,0
8351,LOC105261897,0,0,0,0,0,0,0,0,0,0,0,0
8352,LOC101895908,0,0,0,0,0,0,1,0,0,0,1,0
8353,LOC101896074,0,0,0,0,0,0,0,0,0,0,0,0
8354,LOC101895377,0,0,0,0,0,0,2,0,1,0,2,0
8355,LOC101896230,0,0,0,0,0,0,0,0,0,0,0,0
8356,LOC101896401,0,0,0,0,0,0,0,0,0,0,0,0
8357,LOC101896766,17,10,11,13,14,14,7,6,4,7,5,6
8358,LOC109612844,0,0,0,0,0,0,0,0,0,0,0,0
8359,LOC101896936,31,25,27,22,30,32,19,16,15,15,13,20
8360,LOC101897112,19,11,15,14,17,16,4,2,3,3,4,6
8361,LOC101900500,0,0,0,0,0,0,1,1,1,1,1,1
8362,LOC101897469,20,17,20,17,19,18,33,34,28,35,32,36
8363,LOC101897638,2,1,2,2,2,2,9,7,7,7,10,9
8364,LOC109612846,0,0,0,0,0,0,0,0,0,0,0,0
8365,LOC101898266,0,0,0,0,0,0,0,0,0,0,0,0
8366,LOC101900676,3,2,3,3,2,3,4,4,4,6,4,5
8367,LOC101898438,3,2,3,2,2,3,1,1,2,1,2,2
8368,LOC101900853,2,1,2,1,1,2,3,3,3,3,4,4
8369,LOC101901025,0,0,0,0,0,0,2,1,1,2,2,1
8370,LOC101901198,6,4,5,7,7,7,15,13,12,12,14,14
8371,LOC101901365,0,0,0,0,0,0,0,1,1,1,0,1
8372,LOC101898611,0,0,0,0,0,0,0,0,0,0,0,0
8373,LOC101898787,0,0,0,0,0,0,0,0,0,0,0,0
8374,LOC101898957,0,0,0,0,0,0,0,0,0,0,0,0
8375,LOC101899133,0,0,0,0,0,0,0,0,0,0,0,0
8376,LOC101899482,0,0,0,0,0,0,0,0,0,0,0,0
8377,LOC101899306,0,0,0,0,0,0,0,0,0,0,0,0
8378,LOC101899640,0,0,0,0,0,0,0,0,0,0,0,0
8379,LOC101899808,0,0,0,0,0,0,0,0,0,0,0,0
8380,LOC101899980,0,0,0,0,0,0,0,0,0,0,0,0
8381,LOC101900154,0,0,0,0,0,0,0,0,0,0,0,0
8382,LOC101901531,0,0,0,0,0,0,0,0,0,0,0,0
8383,LOC101901699,12,11,12,14,14,13,5,6,6,8,6,7
8384,LOC101887682,16,13,14,13,18,17,18,19,14,21,22,21
8385,LOC101887848,8,7,8,6,8,10,7,9,10,7,7,8
8386,LOC101888015,0,0,0,0,0,0,0,0,1,1,1,1
8387,LOC101888532,0,0,0,0,0,0,12,9,9,9,14,11
8388,LOC101888711,0,0,0,0,1,0,2,3,3,3,2,4
8389,LOC101888364,8,8,10,8,10,8,5,3,5,6,6,8
8390,LOC101888890,0,0,0,0,0,0,6,7,8,6,6,10
8391,LOC101889071,0,0,1,1,0,0,5,4,5,8,8,4
8392,LOC101889245,7,3,5,8,6,6,5,7,5,7,8,7
8393,LOC105261898,2,2,3,2,1,2,2,2,3,4,3,2
8394,LOC109612849,0,0,0,0,0,0,0,0,0,0,0,0
8395,LOC109612850,0,0,0,0,0,0,0,0,0,0,0,0
8396,LOC101889928,0,0,0,0,0,0,0,0,0,0,0,0
8397,LOC101891236,0,0,0,0,0,0,0,0,0,0,0,0
8398,LOC101891410,1,1,1,1,1,1,2,2,2,4,4,4
8399,LOC101890257,3,2,2,3,3,3,3,3,3,3,4,4
8400,LOC101891763,5,4,6,5,3,5,1,0,1,2,2,1
8401,LOC101890434,4,3,4,4,4,8,14,13,15,15,17,18
8402,LOC101891591,7,7,8,7,7,7,2,1,2,3,3,2
8403,LOC101890602,9,6,8,7,7,6,16,13,11,16,12,12
8404,LOC101890773,1,1,1,1,1,1,26,17,20,19,19,27
8405,LOC101891063,12,9,11,11,12,11,14,13,14,18,17,15
8406,LOC101891936,0,0,0,0,0,0,1,0,1,1,1,1
8407,LOC101892449,0,0,0,0,0,0,0,0,0,0,0,0
8408,LOC101892110,0,0,0,0,1,0,3,6,5,5,4,7
8409,LOC101892280,3,3,3,4,4,3,10,8,8,14,11,12
8410,LOC101892624,0,0,0,0,0,0,0,0,0,0,0,0
8411,LOC101892798,2,1,1,2,2,2,5,4,4,4,5,5
8412,LOC105261899,0,0,0,0,0,0,0,0,0,0,0,0
8413,LOC105261900,0,0,0,0,0,0,0,0,0,0,0,0
8414,LOC105261901,0,0,0,0,0,0,0,0,1,1,0,1
8415,LOC101892972,5,3,5,7,9,3,355,356,333,346,474,469
8416,LOC101893149,34,28,31,28,35,33,32,30,25,32,31,32
8417,LOC101893426,2,1,2,3,2,2,2,2,2,2,2,2
8418,LOC101893759,0,0,0,0,0,0,1,0,1,1,1,0
8419,LOC101893928,12,7,11,11,12,11,15,14,13,18,17,16
8420,LOC101893592,8,7,7,6,9,9,12,10,8,9,9,9
8421,LOC101894101,0,0,0,0,0,0,4,1,5,10,5,7
8422,LOC101894271,92,82,97,79,86,95,4,4,2,4,6,2
8423,LOC101894712,8,7,7,9,7,7,8,11,9,17,9,11
8424,LOC101894554,3,2,3,2,2,3,4,5,3,5,4,5
8425,LOC101895147,11,8,10,10,12,9,12,13,12,15,14,13
8426,LOC101895319,0,0,0,0,0,0,0,0,0,0,0,0
8427,LOC101894872,0,0,0,0,0,0,0,0,0,0,0,0
8428,LOC105261902,0,0,0,0,0,0,2,1,3,2,3,2
8429,LOC101895957,0,0,0,0,0,0,5,5,7,8,8,5
8430,LOC101895489,147,137,148,152,151,146,150,145,133,174,154,155
8431,LOC101896124,0,0,0,0,0,0,0,0,0,0,0,0
8432,LOC101896293,4,3,4,6,4,4,6,7,5,10,7,8
8433,LOC101895782,9,8,10,9,10,10,9,10,8,12,10,12
8434,LOC101897172,1,0,0,1,1,1,1,2,1,2,2,2
8435,LOC101896647,30,19,28,22,29,29,18,17,18,17,18,20
8436,LOC101896826,8,8,7,7,8,8,20,19,17,20,21,20
8437,LOC101896997,1,1,1,2,2,1,18,16,16,13,19,17
8438,LOC109612852,0,0,0,0,0,0,0,0,1,0,0,0
8439,LOC109612853,0,0,0,0,0,0,0,0,0,0,0,0
8440,LOC109612857,0,0,0,0,0,0,0,0,0,0,0,0
8441,LOC101897858,0,0,0,0,0,0,0,0,0,0,0,0
8442,LOC109612855,0,0,0,0,0,0,0,0,0,0,0,0
8443,LOC101898024,0,0,0,0,0,0,0,0,0,0,0,0
8444,LOC109612851,0,0,0,0,0,0,0,0,0,0,0,0
8445,LOC109612856,0,0,0,0,0,0,0,0,0,0,0,0
8446,LOC101898721,8,6,7,7,7,7,5,4,4,5,6,5
8447,LOC105261903,0,0,0,0,0,0,0,0,0,0,0,0
8448,LOC101899067,11,2,12,11,7,11,20,20,17,18,21,23
8449,LOC101900037,4,1,4,4,3,3,14,10,13,15,14,15
8450,LOC101899240,10,7,8,9,11,10,37,33,40,40,37,43
8451,LOC101899538,324,341,293,282,346,319,1774,1664,1357,1613,1598,1739
8452,LOC101899695,90,117,80,121,97,88,441,451,337,639,506,457
8453,LOC101899869,0,0,0,0,0,0,3,3,4,6,6,4
8454,LOC101900209,0,0,0,0,0,0,0,0,0,0,0,0
8455,LOC101900386,17,17,18,19,24,16,23,22,19,31,25,23
8456,LOC101900559,54,31,44,46,51,47,48,38,35,40,47,47
8457,LOC101900736,22,20,20,19,22,19,5,5,5,5,7,6
8458,LOC101901026,15,13,12,14,16,16,30,21,23,18,21,26
8459,LOC101888949,55,38,52,59,120,57,1977,1622,1573,1849,2230,1925
8460,LOC101901366,13,10,12,12,13,13,15,14,16,21,19,19
8461,LOC101901199,300,299,221,302,342,312,633,628,528,648,648,695
8462,LOC101901639,97,113,90,89,105,87,114,122,97,127,107,114
8463,LOC101889129,1,0,0,0,1,1,1,1,1,1,1,1
8464,LOC101901804,15,12,10,10,10,15,27,26,25,26,25,33
8465,LOC101887511,19,20,19,18,19,19,16,18,14,17,17,18
8466,LOC101887343,75,80,74,63,80,80,164,182,152,147,165,183
8467,LOC101889308,0,0,0,0,0,0,1,0,1,1,1,0
8468,LOC101887683,80,116,78,75,104,78,154,229,131,202,225,204
8469,LOC101887849,13,9,10,12,14,11,30,30,30,41,36,35
8470,LOC101888139,1,1,1,1,2,1,8,8,6,7,10,7
8471,LOC101889484,0,0,0,0,0,0,0,0,0,0,0,0
8472,LOC101888430,1,1,1,1,1,1,1,1,1,2,2,2
8473,LOC101888596,7,6,6,6,9,8,15,13,14,14,16,14
8474,LOC101889645,0,0,0,0,0,0,0,0,0,0,0,0
8475,LOC109612860,0,0,0,0,0,0,0,0,0,0,0,0
8476,LOC101889990,22,23,24,31,34,27,1,0,0,0,0,0
8477,LOC101889819,21,25,25,24,25,25,1,2,1,1,2,1
8478,LOC101890325,21,17,21,15,20,22,10,11,9,9,9,9
8479,LOC101890496,121,102,125,94,119,135,64,58,53,68,73,69
8480,LOC101890840,0,0,0,0,1,1,10,11,4,7,7,12
8481,LOC101890666,17,16,21,17,17,21,18,21,19,24,21,27
8482,LOC101891014,0,0,0,0,1,0,2,5,3,4,3,4
8483,LOC101891188,24,19,21,24,26,23,12,9,11,16,13,11
8484,LOC101891708,0,0,0,0,0,0,0,0,0,0,0,0
8485,LOC101891357,1,1,1,1,2,2,5,3,5,6,7,7
8486,LOC101891534,1,1,1,1,1,1,2,1,1,2,2,2
8487,LOC101891876,2,1,1,1,2,1,0,0,0,1,1,1
8488,LOC101892050,1,1,1,2,1,1,0,1,1,1,1,1
8489,LOC101892223,0,0,0,0,0,0,0,0,0,0,0,0
8490,LOC101892393,1,0,1,1,1,1,0,0,0,0,1,0
8491,LOC109612864,0,0,0,0,0,0,0,0,0,0,0,0
8492,LOC101892566,8,5,8,6,6,7,6,6,6,8,5,7
8493,LOC109612865,1,1,1,0,1,1,2,2,0,1,1,1
8494,LOC101892733,72,66,61,52,74,60,129,124,104,122,115,127
8495,LOC101892911,30,21,28,25,28,28,44,38,34,46,44,44
8496,LOC101893083,3,1,2,2,3,3,3,3,3,4,4,4
8497,LOC101893485,11,6,9,8,11,10,7,5,6,7,6,7
8498,LOC101893871,10,9,8,9,12,10,7,6,6,7,7,8
8499,LOC101894045,14,9,11,8,13,11,17,17,16,19,17,17
8500,LOC101894218,445,282,342,443,438,407,409,345,367,386,420,378
8501,LOC101895555,1105,1448,70,772,2334,964,947,1380,70,959,2445,1348
8502,LOC101895036,122,145,95,104,138,98,68,114,96,72,63,71
8503,LOC101895206,1,1,1,2,1,2,4,3,3,3,3,3
8504,LOC101895378,10,8,10,10,10,11,7,7,8,8,8,9
8505,LOC101895731,0,0,0,0,0,0,0,0,0,0,1,0
8506,LOC101895909,3,4,5,2,3,3,4,6,4,4,4,4
8507,LOC101896075,6,4,7,6,6,6,7,6,5,8,8,7
8508,LOC101897173,0,0,0,0,0,0,0,0,0,0,0,0
8509,LOC101896231,2,2,1,2,2,2,3,2,3,4,2,4
8510,LOC101896402,1,1,1,2,1,1,39,52,24,54,37,43
8511,LOC101897349,0,0,1,1,1,1,1,1,1,1,1,1
8512,LOC101896998,294,319,326,321,328,338,487,431,421,412,480,491
8513,LOC101897639,0,0,0,0,0,0,0,0,0,0,0,0
8514,LOC101898667,10,9,10,11,11,11,12,13,13,16,15,15
8515,LOC101897814,4,4,4,4,5,5,7,9,8,10,9,8
8516,LOC109612868,1,1,1,0,1,0,1,2,1,2,3,1
8517,LOC101898832,0,0,0,0,0,0,0,0,0,0,0,0
8518,LOC109612867,0,0,0,0,0,0,0,0,0,0,0,0
8519,LOC101899014,0,0,0,0,0,0,0,0,0,0,0,0
8520,LOC109612869,0,0,0,0,0,0,0,0,0,0,0,0
8521,LOC101899364,14,9,12,10,13,13,15,14,13,16,17,17
8522,LOC101899696,1,1,1,1,2,1,1,2,2,4,2,2
8523,LOC101899539,3,2,2,3,2,2,4,3,3,4,4,4
8524,LOC101899870,19,16,22,10,19,18,4,5,5,5,4,4
8525,LOC101900038,28,15,21,10,11,13,4,0,1,0,0,1
8526,LOC101900210,1,1,1,1,1,1,2,1,2,2,2,1
8527,LOC101900387,1,1,1,1,1,1,2,3,1,3,2,2
8528,LOC105261909,0,0,0,0,0,0,1,2,2,3,1,3
8529,LOC101901476,21,28,23,29,21,24,25,23,16,27,25,26
8530,LOC101901640,1,0,1,1,1,1,1,1,1,1,1,1
8531,LOC101900677,6,3,4,5,5,4,9,5,3,7,5,5
8532,LOC101900854,3,1,3,2,3,3,3,5,3,6,3,5
8533,LOC101901027,33,91,65,61,47,45,146,193,143,164,173,190
8534,LOC101901805,0,0,0,0,0,0,0,0,0,0,0,0
8535,LOC101901317,3,3,3,3,2,2,4,4,4,6,5,5
8536,LOC101887344,17,13,14,13,14,14,21,19,18,23,19,21
8537,LOC101887512,145,132,190,266,183,178,821,765,804,943,896,978
8538,LOC101887803,948,1007,936,990,941,873,276,264,258,283,268,304
8539,LOC101888078,24,15,18,15,19,21,22,18,20,25,21,22
8540,LOC101889419,0,0,0,0,1,0,0,0,0,0,0,0
8541,LOC101889587,0,0,0,0,0,0,2,2,2,2,2,3
8542,LOC101888773,0,0,0,0,0,0,0,0,0,0,0,0
8543,LOC105261912,0,0,0,0,0,0,0,0,0,0,0,0
8544,LOC101888597,3,2,2,4,2,2,19,18,15,16,22,21
8545,LOC101889757,0,0,0,1,0,0,2,2,3,2,1,2
8546,LOC101888258,1,1,1,1,0,1,2,2,3,3,2,2
8547,LOC101888431,6,8,5,10,8,8,36,38,27,35,36,33
8548,LOC101888950,7,5,6,5,8,6,8,7,9,8,7,9
8549,LOC101889130,109,91,108,120,109,108,143,137,121,155,146,140
8550,LOC101890093,1,1,1,1,1,1,0,1,0,1,1,1
8551,LOC101890258,5,5,5,3,4,4,3,4,3,3,3,3
8552,LOC101890435,23,23,23,16,19,21,9,12,9,12,9,10
8553,LOC101890603,0,0,0,0,0,0,5,3,4,7,4,5
8554,LOC101891121,0,0,0,0,0,0,0,0,0,0,0,0
8555,LOC101890774,0,0,0,0,0,0,1,1,0,1,1,1
8556,LOC109612876,50,51,51,49,66,42,0,3,3,2,2,4
8557,LOC101891293,0,0,0,1,3,0,99,24,68,78,125,50
8558,LOC105261914,0,0,0,0,0,0,7,5,10,9,16,8
8559,LOC105261913,0,0,0,0,0,0,0,0,0,1,0,0
8560,LOC101891651,0,0,0,0,0,0,0,0,0,0,0,0
8561,LOC109612874,0,0,0,0,0,0,0,0,0,0,0,0
8562,LOC109612875,0,0,0,0,0,0,0,0,0,0,0,0
8563,LOC101891822,0,0,0,0,0,0,0,0,0,0,0,0
8564,LOC105261915,0,0,0,0,0,0,0,0,0,0,0,0
8565,LOC101891997,0,0,0,0,0,0,0,0,0,0,0,0
8566,LOC105261916,0,0,0,0,0,0,0,0,0,0,0,0
8567,LOC101892170,0,0,0,0,0,0,0,0,2,0,2,1
8568,LOC101892338,0,0,0,0,0,0,3,1,2,4,2,2
8569,LOC101891471,0,0,0,0,0,0,2,1,1,1,1,1
8570,LOC101896352,1,1,1,1,1,1,2,2,2,2,2,2
8571,LOC101894555,18,23,19,29,24,21,44,52,41,53,50,52
8572,LOC101894819,8,9,10,5,6,8,7,6,6,8,7,6
8573,LOC101896531,0,0,0,0,0,0,5,3,3,7,8,5
8574,LOC101894985,1,1,1,2,1,1,4,4,3,5,4,4
8575,LOC101895148,1,0,1,0,1,1,13,10,9,12,13,11
